sim_time,agent_id,x,z,state,zone_id
1190.49,-36988,-605.832,468.128,Transit,papaya
1190.49,-37002,-605.054,463.650,Transit,papaya
1190.49,-37016,-605.711,464.333,Transit,papaya
1190.49,-37030,-605.494,463.000,Transit,papaya
1190.49,-37268,-660.988,552.799,Transit,papaya
1190.49,-37282,-662.642,553.647,Transit,papaya
1190.49,-35556,-553.231,-16.652,Transit,blueberry
1190.49,-35696,-647.007,526.278,Transit,blueberry
1190.49,-35710,-653.527,537.916,Transit,blueberry
1190.49,-35724,-650.738,534.199,Transit,blueberry
1190.49,-35948,-606.254,455.728,Transit,blueberry
1190.49,-37156,-661.738,552.195,Transit,blueberry
1190.49,-37170,-662.252,552.482,Transit,blueberry
1190.49,-37184,-660.804,551.534,Transit,blueberry
1190.49,-37198,-660.832,552.144,Transit,blueberry
1190.49,-35892,-653.936,540.213,Transit,muskmelon
1190.49,-35906,-656.665,543.017,Transit,muskmelon
1190.49,-35920,-655.873,541.154,Transit,muskmelon
1190.49,-35934,-654.375,539.580,Transit,muskmelon
1190.49,-36018,-655.067,541.881,Transit,muskmelon
1190.49,-36032,-657.424,543.503,Transit,muskmelon
1190.49,-36046,-656.686,543.632,Transit,muskmelon
1190.49,-36060,-655.829,543.025,Transit,muskmelon
1190.49,-36904,-604.092,464.573,Transit,muskmelon
1190.49,-36918,-606.021,464.939,Transit,muskmelon
1190.49,-36932,-604.721,464.877,Transit,muskmelon
1190.49,-36946,-605.621,465.564,Transit,muskmelon
1190.49,-35500,-538.875,16.544,Transit,palmyra
1190.49,-35514,-545.097,23.695,Transit,palmyra
1190.49,-35528,-539.866,18.724,Transit,palmyra
1190.49,-35542,-541.545,10.673,Transit,palmyra
1190.49,-35654,-536.204,12.036,Transit,palmyra
1190.49,-35738,-643.586,-267.442,Transit,palmyra
1190.49,-35752,-645.142,-271.404,Transit,palmyra
1190.49,-35766,-644.335,-271.952,Transit,palmyra
1190.49,-37114,-603.676,468.052,Transit,palmyra
1190.49,-37128,-602.272,468.183,Transit,palmyra
1190.49,-37142,-604.488,467.513,Transit,palmyra
1190.49,-35780,-606.205,454.005,Transit,mango
1190.49,-35794,-605.718,452.833,Transit,mango
1190.49,-35808,-606.333,453.410,Transit,mango
1190.49,-35822,-605.700,453.470,Transit,mango
1190.49,-35836,-660.770,538.830,Transit,mango
1190.49,-35850,-661.462,527.394,Transit,mango
1190.49,-35864,-543.458,0.628,Transit,mango
1190.49,-36074,-657.496,545.258,Transit,tomato
1190.49,-36088,-658.976,546.934,Transit,tomato
1190.49,-36102,-536.948,0.224,Transit,tomato
1190.49,-36116,-536.309,-1.183,Transit,tomato
1190.49,-36130,-536.420,1.078,Transit,tomato
1221.69,-35598,-646.369,-270.384,Transit,raspberry
1221.69,-35612,-646.252,-267.970,Transit,raspberry
1221.69,-35626,-646.458,-261.618,Transit,raspberry
1221.69,-35668,-606.333,452.833,Transit,raspberry
1221.69,-35962,-543.319,-1.963,Transit,raspberry
1221.69,-35976,-541.932,-4.087,Transit,raspberry
1221.69,-35990,-544.891,-1.631,Transit,raspberry
1221.69,-36004,-551.470,-2.374,Transit,raspberry
1221.69,-36880,-606.333,463.829,Transit,raspberry
1221.69,-35570,-646.493,526.592,Transit,grape
1221.69,-35584,-643.680,521.508,Transit,grape
1221.69,-36828,-537.568,-6.977,Transit,grape
1221.69,-36842,-534.698,-6.598,Transit,grape
1221.69,-36856,-534.148,-6.147,Transit,grape
1221.69,-35682,-644.465,-270.456,Transit,coconut
1221.69,-35878,-653.505,537.990,Transit,coconut
1221.69,-36144,-657.104,547.261,Transit,coconut
1221.69,-36730,-658.725,548.715,Transit,coconut
1221.69,-36744,-656.947,545.372,Transit,coconut
1221.69,-36758,-659.409,550.140,Transit,coconut
1221.69,-37352,-661.427,553.467,Transit,poki
1221.69,-37366,-661.704,552.587,Transit,poki
1221.69,-37380,-663.270,552.772,Transit,poki
1221.69,-37394,-662.559,552.678,Transit,poki
1221.69,-37226,-605.283,466.925,Transit,cookie
1221.69,-37412,-530.473,-3.637,Transit,tiramisu
1221.69,-37426,-530.816,-4.225,Transit,tiramisu
1221.69,-37212,-662.455,554.196,Transit,icecream
1221.69,-37296,-531.648,-4.189,Transit,icecream
1221.69,-37310,-532.444,-5.395,Transit,icecream
1221.69,-37324,-531.437,-4.923,Transit,icecream
1221.69,-37338,-532.144,-4.805,Transit,icecream
1221.69,-37044,-536.580,-8.376,Transit,pudding
1221.69,-37058,-533.742,-5.678,Transit,pudding
1221.69,-37072,-535.347,-7.140,Transit,pudding
1221.69,-37086,-534.678,-5.549,Transit,pudding
1221.69,-37100,-534.350,-7.661,Transit,pudding
1221.69,-37240,-605.452,466.382,Transit,pudding
1221.69,-37254,-605.991,467.212,Transit,pudding
1221.69,-36772,-606.056,463.274,Transit,watermelon
1221.69,-36786,-605.565,461.569,Transit,watermelon
1221.69,-36800,-659.881,547.153,Transit,watermelon
1221.69,-36814,-659.983,545.239,Transit,watermelon
1221.69,-35458,-557.594,-16.543,Transit,papaya
1221.69,-35472,-551.144,-10.432,Transit,papaya
1221.69,-35486,-545.303,-6.666,Transit,papaya
1221.69,-35640,-544.465,-7.161,Transit,papaya
1221.69,-36960,-606.333,464.964,Transit,papaya
1221.69,-36974,-605.218,464.036,Transit,papaya
1221.69,-36988,-605.668,467.740,Transit,papaya
1221.69,-37002,-605.132,462.985,Transit,papaya
1221.69,-37016,-605.729,463.786,Transit,papaya
1221.69,-37030,-605.552,462.262,Transit,papaya
1221.69,-37268,-660.816,552.179,Transit,papaya
1221.69,-37282,-662.644,553.406,Transit,papaya
1221.69,-35556,-553.890,-16.980,Transit,blueberry
1221.69,-35696,-646.459,525.362,Transit,blueberry
1221.69,-35710,-653.212,537.369,Transit,blueberry
1221.69,-35724,-650.364,533.534,Transit,blueberry
1221.69,-35948,-606.159,455.063,Transit,blueberry
1221.69,-37156,-661.480,551.767,Transit,blueberry
1221.69,-37170,-662.125,551.833,Transit,blueberry
1221.69,-37184,-660.482,550.932,Transit,blueberry
1221.69,-37198,-660.456,551.535,Transit,blueberry
1221.69,-35892,-653.547,539.523,Transit,muskmelon
1221.69,-35906,-656.352,542.458,Transit,muskmelon
1221.69,-35920,-655.515,540.567,Transit,muskmelon
1221.69,-35934,-653.986,538.881,Transit,muskmelon
1221.69,-36018,-654.642,541.117,Transit,muskmelon
1221.69,-36032,-657.069,542.882,Transit,muskmelon
1221.69,-36046,-656.306,543.087,Transit,muskmelon
1221.69,-36060,-655.424,542.283,Transit,muskmelon
1221.69,-36904,-604.037,463.739,Transit,muskmelon
1221.69,-36918,-605.932,464.496,Transit,muskmelon
1221.69,-36932,-604.627,464.364,Transit,muskmelon
1221.69,-36946,-605.376,464.776,Transit,muskmelon
1221.69,-35500,-539.265,17.178,Transit,palmyra
1221.69,-35514,-545.396,24.508,Transit,palmyra
1221.69,-35528,-540.260,19.348,Transit,palmyra
1221.69,-35542,-541.742,11.233,Transit,palmyra
1221.69,-35654,-536.423,12.375,Transit,palmyra
1221.69,-35738,-643.526,-266.539,Transit,palmyra
1221.69,-35752,-645.072,-270.710,Transit,palmyra
1221.69,-35766,-644.274,-271.295,Transit,palmyra
1221.69,-37114,-603.145,468.033,Transit,palmyra
1221.69,-37128,-601.591,468.160,Transit,palmyra
1221.69,-37142,-604.084,467.500,Transit,palmyra
1221.69,-35780,-606.091,453.981,Transit,mango
1221.69,-35794,-605.758,452.833,Transit,mango
1221.69,-35808,-606.333,453.409,Transit,mango
1221.69,-35822,-605.681,453.458,Transit,mango
1221.69,-35836,-660.744,538.269,Transit,mango
1221.69,-35850,-661.443,526.419,Transit,mango
1221.69,-35864,-543.961,0.763,Transit,mango
1221.69,-36074,-657.082,544.539,Transit,tomato
1221.69,-36088,-658.636,546.346,Transit,tomato
1221.69,-36102,-537.603,0.613,Transit,tomato
1221.69,-36116,-536.901,-0.883,Transit,tomato
1221.69,-36130,-536.912,1.513,Transit,tomato
1252.89,-35598,-646.372,-269.779,Transit,raspberry
1252.89,-35612,-646.267,-267.316,Transit,raspberry
1252.89,-35626,-646.457,-260.804,Transit,raspberry
1252.89,-35668,-606.333,452.833,Transit,raspberry
1252.89,-35962,-544.006,-1.730,Transit,raspberry
1252.89,-35976,-542.597,-3.973,Transit,raspberry
1252.89,-35990,-545.742,-1.443,Transit,raspberry
1252.89,-36004,-552.668,-2.237,Transit,raspberry
1252.89,-36880,-606.333,463.462,Transit,raspberry
1252.89,-35570,-646.079,525.871,Transit,grape
1252.89,-35584,-643.208,520.669,Transit,grape
1252.89,-36828,-538.177,-7.171,Transit,grape
1252.89,-36842,-535.065,-6.823,Transit,grape
1252.89,-36856,-534.568,-6.273,Transit,grape
1252.89,-35682,-644.382,-269.789,Transit,coconut
1252.89,-35878,-653.159,537.433,Transit,coconut
1252.89,-36144,-656.736,546.585,Transit,coconut
1252.89,-36730,-658.456,548.237,Transit,coconut
1252.89,-36744,-656.531,544.622,Transit,coconut
1252.89,-36758,-659.176,549.720,Transit,coconut
1252.89,-37352,-661.329,552.622,Transit,poki
1252.89,-37366,-661.718,551.949,Transit,poki
1252.89,-37380,-663.225,552.132,Transit,poki
1252.89,-37394,-662.577,552.124,Transit,poki
1252.89,-37226,-605.157,466.670,Transit,cookie
1252.89,-37412,-531.094,-3.986,Transit,tiramisu
1252.89,-37426,-531.341,-4.560,Transit,tiramisu
1252.89,-37212,-662.790,554.366,Transit,icecream
1252.89,-37296,-532.344,-4.474,Transit,icecream
1252.89,-37310,-533.183,-5.609,Transit,icecream
1252.89,-37324,-532.068,-5.096,Transit,icecream
1252.89,-37338,-532.717,-5.155,Transit,icecream
1252.89,-37044,-537.380,-8.738,Transit,pudding
1252.89,-37058,-534.268,-5.734,Transit,pudding
1252.89,-37072,-536.135,-7.273,Transit,pudding
1252.89,-37086,-535.269,-5.701,Transit,pudding
1252.89,-37100,-535.029,-7.939,Transit,pudding
1252.89,-37240,-605.474,466.109,Transit,pudding
1252.89,-37254,-606.013,466.938,Transit,pudding
1252.89,-36772,-606.088,462.887,Transit,watermelon
1252.89,-36786,-605.629,460.872,Transit,watermelon
1252.89,-36800,-659.680,546.561,Transit,watermelon
1252.89,-36814,-659.707,544.470,Transit,watermelon
1252.89,-35458,-558.288,-16.895,Transit,papaya
1252.89,-35472,-551.681,-10.579,Transit,papaya
1252.89,-35486,-545.699,-6.742,Transit,papaya
1252.89,-35640,-544.853,-7.307,Transit,papaya
1252.89,-36960,-606.333,464.389,Transit,papaya
1252.89,-36974,-605.101,463.121,Transit,papaya
1252.89,-36988,-605.543,467.320,Transit,papaya
1252.89,-37002,-605.211,462.316,Transit,papaya
1252.89,-37016,-605.687,463.348,Transit,papaya
1252.89,-37030,-605.614,461.542,Transit,papaya
1252.89,-37268,-660.626,551.529,Transit,papaya
1252.89,-37282,-663.112,553.049,Transit,papaya
1252.89,-37440,-662.341,553.337,Transit,papaya
1252.89,-37454,-661.683,553.652,Transit,papaya
1252.89,-37468,-662.092,552.665,Transit,papaya
1252.89,-37482,-531.613,-5.640,Transit,brownie
1252.89,-35556,-554.547,-17.316,Transit,blueberry
1252.89,-35696,-645.906,524.444,Transit,blueberry
1252.89,-35710,-652.895,536.822,Transit,blueberry
1252.89,-35724,-649.994,532.862,Transit,blueberry
1252.89,-35948,-606.076,454.499,Transit,blueberry
1252.89,-37156,-661.222,551.348,Transit,blueberry
1252.89,-37170,-661.784,551.092,Transit,blueberry
1252.89,-37184,-660.165,550.330,Transit,blueberry
1252.89,-37198,-660.074,550.941,Transit,blueberry
1252.89,-35892,-653.153,538.830,Transit,muskmelon
1252.89,-35906,-656.041,541.894,Transit,muskmelon
1252.89,-35920,-655.161,539.975,Transit,muskmelon
1252.89,-35934,-653.588,538.185,Transit,muskmelon
1252.89,-36018,-654.210,540.353,Transit,muskmelon
1252.89,-36032,-656.701,542.265,Transit,muskmelon
1252.89,-36046,-655.896,542.524,Transit,muskmelon
1252.89,-36060,-655.008,541.544,Transit,muskmelon
1252.89,-36904,-603.981,462.904,Transit,muskmelon
1252.89,-36918,-605.828,464.071,Transit,muskmelon
1252.89,-36932,-604.540,463.845,Transit,muskmelon
1252.89,-36946,-605.169,463.858,Transit,muskmelon
1252.89,-35500,-539.658,17.812,Transit,palmyra
1252.89,-35514,-545.697,25.321,Transit,palmyra
1252.89,-35528,-540.656,19.974,Transit,palmyra
1252.89,-35542,-541.940,11.794,Transit,palmyra
1252.89,-35654,-536.740,12.826,Transit,palmyra
1252.89,-35738,-643.457,-265.635,Transit,palmyra
1252.89,-35752,-645.002,-270.013,Transit,palmyra
1252.89,-35766,-644.217,-270.635,Transit,palmyra
1252.89,-37114,-602.613,468.015,Transit,palmyra
1252.89,-37128,-600.907,468.135,Transit,palmyra
1252.89,-37142,-603.679,467.491,Transit,palmyra
1252.89,-35780,-606.008,453.940,Transit,mango
1252.89,-35794,-605.739,452.833,Transit,mango
1252.89,-35808,-606.333,453.423,Transit,mango
1252.89,-35822,-605.655,453.448,Transit,mango
1252.89,-35836,-660.716,537.706,Transit,mango
1252.89,-35850,-661.432,525.439,Transit,mango
1252.89,-35864,-544.466,0.897,Transit,mango
1252.89,-36074,-656.666,543.818,Transit,tomato
1252.89,-36088,-658.290,545.759,Transit,tomato
1252.89,-36102,-538.259,1.006,Transit,tomato
1252.89,-36116,-537.494,-0.578,Transit,tomato
1252.89,-36130,-537.408,1.946,Transit,tomato
1284.09,-35598,-646.386,-269.176,Transit,raspberry
1284.09,-35612,-646.278,-266.666,Transit,raspberry
1284.09,-35626,-646.465,-259.996,Transit,raspberry
1284.09,-35668,-606.333,452.833,Transit,raspberry
1284.09,-35962,-544.692,-1.498,Transit,raspberry
1284.09,-35976,-543.260,-3.859,Transit,raspberry
1284.09,-35990,-546.588,-1.247,Transit,raspberry
1284.09,-36004,-553.822,-2.064,Transit,raspberry
1284.09,-36880,-606.333,463.101,Transit,raspberry
1284.09,-35570,-645.670,525.151,Transit,grape
1284.09,-35584,-642.740,519.836,Transit,grape
1284.09,-36828,-538.782,-7.365,Transit,grape
1284.09,-36842,-535.429,-7.051,Transit,grape
1284.09,-36856,-534.985,-6.410,Transit,grape
1284.09,-35682,-644.303,-269.125,Transit,coconut
1284.09,-35878,-652.833,536.879,Transit,coconut
1284.09,-36144,-656.367,545.915,Transit,coconut
1284.09,-36730,-658.189,547.761,Transit,coconut
1284.09,-36744,-656.121,543.877,Transit,coconut
1284.09,-36758,-658.944,549.303,Transit,coconut
1284.09,-37352,-661.239,551.816,Transit,poki
1284.09,-37366,-661.740,551.301,Transit,poki
1284.09,-37380,-663.192,551.494,Transit,poki
1284.09,-37394,-662.572,551.626,Transit,poki
1284.09,-37226,-604.997,466.241,Transit,cookie
1284.09,-37412,-531.704,-4.290,Transit,tiramisu
1284.09,-37426,-531.879,-4.909,Transit,tiramisu
1284.09,-37212,-663.091,553.904,Transit,icecream
1284.09,-37296,-533.013,-4.798,Transit,icecream
1284.09,-37310,-533.907,-5.768,Transit,icecream
1284.09,-37324,-532.633,-5.280,Transit,icecream
1284.09,-37338,-533.257,-5.463,Transit,icecream
1284.09,-37044,-538.172,-9.100,Transit,pudding
1284.09,-37058,-534.812,-5.778,Transit,pudding
1284.09,-37072,-536.917,-7.408,Transit,pudding
1284.09,-37086,-535.856,-5.849,Transit,pudding
1284.09,-37100,-535.705,-8.216,Transit,pudding
1284.09,-37240,-605.507,465.840,Transit,pudding
1284.09,-37254,-606.037,466.671,Transit,pudding
1284.09,-37496,-645.678,-290.606,Transit,pudding
1284.09,-37510,-645.568,-291.204,Transit,pudding
1284.09,-37524,-646.726,-290.571,Transit,pudding
1284.09,-37538,-646.621,-291.373,Transit,pudding
1284.09,-36772,-606.138,462.506,Transit,watermelon
1284.09,-36786,-605.686,460.175,Transit,watermelon
1284.09,-36800,-659.477,545.973,Transit,watermelon
1284.09,-36814,-659.431,543.707,Transit,watermelon
1284.09,-35458,-558.976,-17.247,Transit,papaya
1284.09,-35472,-552.214,-10.728,Transit,papaya
1284.09,-35486,-546.095,-6.816,Transit,papaya
1284.09,-35640,-545.240,-7.451,Transit,papaya
1284.09,-36960,-606.333,463.782,Transit,papaya
1284.09,-36974,-605.188,462.213,Transit,papaya
1284.09,-36988,-605.406,466.833,Transit,papaya
1284.09,-37002,-605.289,461.641,Transit,papaya
1284.09,-37016,-605.673,462.887,Transit,papaya
1284.09,-37030,-605.676,460.846,Transit,papaya
1284.09,-37268,-660.387,550.838,Transit,papaya
1284.09,-37282,-662.938,552.396,Transit,papaya
1284.09,-37440,-662.221,552.509,Transit,papaya
1284.09,-37454,-661.560,552.831,Transit,papaya
1284.09,-37468,-661.966,551.845,Transit,papaya
1284.09,-37482,-532.359,-5.859,Transit,brownie
1284.09,-37552,-530.647,-5.064,Transit,brownie
1284.09,-35556,-555.203,-17.648,Transit,blueberry
1284.09,-35696,-645.355,523.533,Transit,blueberry
1284.09,-35710,-652.575,536.271,Transit,blueberry
1284.09,-35724,-649.623,532.196,Transit,blueberry
1284.09,-35948,-606.084,454.493,Transit,blueberry
1284.09,-37156,-661.005,550.942,Transit,blueberry
1284.09,-37170,-661.385,550.344,Transit,blueberry
1284.09,-37184,-659.839,549.744,Transit,blueberry
1284.09,-37198,-659.678,550.399,Transit,blueberry
1284.09,-35892,-652.767,538.140,Transit,muskmelon
1284.09,-35906,-655.727,541.336,Transit,muskmelon
1284.09,-35920,-654.807,539.388,Transit,muskmelon
1284.09,-35934,-653.192,537.497,Transit,muskmelon
1284.09,-36018,-653.773,539.598,Transit,muskmelon
1284.09,-36032,-656.347,541.653,Transit,muskmelon
1284.09,-36046,-655.484,541.942,Transit,muskmelon
1284.09,-36060,-654.583,540.817,Transit,muskmelon
1284.09,-36904,-603.918,462.075,Transit,muskmelon
1284.09,-36918,-605.696,463.658,Transit,muskmelon
1284.09,-36932,-604.437,463.327,Transit,muskmelon
1284.09,-36946,-605.010,462.908,Transit,muskmelon
1284.09,-35500,-540.052,18.442,Transit,palmyra
1284.09,-35514,-545.989,26.131,Transit,palmyra
1284.09,-35528,-541.044,20.601,Transit,palmyra
1284.09,-35542,-542.136,12.355,Transit,palmyra
1284.09,-35654,-537.057,13.275,Transit,palmyra
1284.09,-35738,-643.395,-264.736,Transit,palmyra
1284.09,-35752,-644.962,-269.325,Transit,palmyra
1284.09,-35766,-644.161,-269.978,Transit,palmyra
1284.09,-37114,-602.084,468.000,Transit,palmyra
1284.09,-37128,-600.228,468.107,Transit,palmyra
1284.09,-37142,-603.277,467.481,Transit,palmyra
1284.09,-35780,-605.938,453.886,Transit,mango
1284.09,-35794,-605.749,452.833,Transit,mango
1284.09,-35808,-606.333,453.422,Transit,mango
1284.09,-35822,-605.519,453.421,Transit,mango
1284.09,-35836,-660.690,537.145,Transit,mango
1284.09,-35850,-661.408,524.466,Transit,mango
1284.09,-35864,-544.969,1.028,Transit,mango
1284.09,-36074,-656.254,543.099,Transit,tomato
1284.09,-36088,-657.947,545.175,Transit,tomato
1284.09,-36102,-538.920,1.383,Transit,tomato
1284.09,-36116,-538.083,-0.274,Transit,tomato
1284.09,-36130,-537.904,2.374,Transit,tomato
1315.28,-35598,-646.387,-268.561,Transit,raspberry
1315.28,-35612,-646.290,-266.001,Transit,raspberry
1315.28,-35626,-646.473,-259.169,Transit,raspberry
1315.28,-35668,-606.333,452.833,Transit,raspberry
1315.28,-35962,-545.391,-1.261,Transit,raspberry
1315.28,-35976,-543.937,-3.745,Transit,raspberry
1315.28,-35990,-547.452,-1.049,Transit,raspberry
1315.28,-36004,-555.023,-1.786,Transit,raspberry
1315.28,-36880,-606.333,462.685,Transit,raspberry
1315.28,-35570,-645.253,524.414,Transit,grape
1315.28,-35584,-642.259,518.987,Transit,grape
1315.28,-36828,-539.402,-7.559,Transit,grape
1315.28,-36842,-535.800,-7.281,Transit,grape
1315.28,-36856,-535.410,-6.544,Transit,grape
1315.28,-35682,-644.221,-268.449,Transit,coconut
1315.28,-35878,-652.496,536.298,Transit,coconut
1315.28,-36144,-655.999,545.226,Transit,coconut
1315.28,-36730,-657.917,547.274,Transit,coconut
1315.28,-36744,-655.695,543.121,Transit,coconut
1315.28,-36758,-658.704,548.878,Transit,coconut
1315.28,-37352,-661.224,550.942,Transit,poki
1315.28,-37366,-661.766,550.613,Transit,poki
1315.28,-37380,-663.145,550.837,Transit,poki
1315.28,-37394,-662.567,551.122,Transit,poki
1315.28,-37226,-604.917,465.617,Transit,cookie
1315.28,-37412,-532.340,-4.626,Transit,tiramisu
1315.28,-37426,-532.416,-5.249,Transit,tiramisu
1315.28,-37212,-663.399,553.433,Transit,icecream
1315.28,-37296,-533.714,-5.082,Transit,icecream
1315.28,-37310,-534.611,-5.923,Transit,icecream
1315.28,-37324,-533.188,-5.440,Transit,icecream
1315.28,-37338,-533.863,-5.729,Transit,icecream
1315.28,-37044,-538.983,-9.471,Transit,pudding
1315.28,-37058,-535.409,-5.895,Transit,pudding
1315.28,-37072,-537.717,-7.546,Transit,pudding
1315.28,-37086,-536.455,-6.006,Transit,pudding
1315.28,-37100,-536.398,-8.493,Transit,pudding
1315.28,-37240,-605.555,465.572,Transit,pudding
1315.28,-37254,-606.049,466.407,Transit,pudding
1315.28,-37496,-646.422,-290.608,Transit,pudding
1315.28,-37510,-646.160,-291.510,Transit,pudding
1315.28,-37524,-647.393,-290.565,Transit,pudding
1315.28,-37538,-647.172,-291.407,Transit,pudding
1315.28,-36772,-606.180,462.114,Transit,watermelon
1315.28,-36786,-605.746,459.464,Transit,watermelon
1315.28,-36800,-659.272,545.371,Transit,watermelon
1315.28,-36814,-659.148,542.927,Transit,watermelon
1315.28,-35458,-559.679,-17.611,Transit,papaya
1315.28,-35472,-552.758,-10.882,Transit,papaya
1315.28,-35486,-546.497,-6.895,Transit,papaya
1315.28,-35640,-545.633,-7.600,Transit,papaya
1315.28,-36960,-606.333,463.292,Transit,papaya
1315.28,-36974,-605.262,461.524,Transit,papaya
1315.28,-36988,-605.298,466.250,Transit,papaya
1315.28,-37002,-605.369,460.931,Transit,papaya
1315.28,-37016,-605.612,462.396,Transit,papaya
